OrderID,OrderDate,CustomerID,CustomerName,Region,City,Category,SubCategory,Sales,Quantity,Discount,Profit,PaymentMode,ReturnFlag,Rating
20220,10-06-2024,CUST2219,Lucas Green,North,Chandigarh,Bakery,Cake,557,16,0.06,108.63,Wallet,No,3
20221,10-06-2024,CUST2220,Mia Walker,North,Delhi,Dairy,Milk,1014,14,0.2,-17.65,Wallet,Yes,4
20222,10-06-2024,CUST2221,Isabella Taylor,North,Delhi,Snacks,Popcorn,1120,8,0.16,165.11,UPI,No,4
20223,10-06-2024,CUST2222,Mia Walker,North,Lucknow,Beverages,Soft Drink,103,13,0.02,10.45,Card,Yes,5
20224,10-06-2024,CUST2223,Isabella Taylor,South,Bengaluru,Beverages,Coffee,413,6,0.1,-17.44,Card,Yes,5
20225,10-06-2024,CUST2224,Michael Lee,North,Chandigarh,Snacks,Chocolate,888,3,0.16,87.46,Cash,Yes,5
20226,10-06-2024,CUST2225,Alice Brown,South,Hyderabad,Vegetables,Tomatoes,310,10,0.03,5.09,UPI,Yes,5
20227,10-06-2024,CUST2226,Amelia Scott,South,Chennai,Dairy,Cheese,211,6,0.17,21.07,Card,Yes,1
20228,10-06-2024,CUST2227,Charlotte Adams,East,Kolkata,Dairy,Yogurt,1241,18,0.02,169.12,Card,Yes,5
20229,10-06-2024,CUST2228,Amelia Scott,West,Ahmedabad,Snacks,Popcorn,1749,8,0.15,284.39,Cash,Yes,2
20230,10-06-2024,CUST2229,James White,North,Delhi,Beverages,Coffee,1142,10,0.13,161.57,Card,Yes,4
20231,10-06-2024,CUST2230,David Kim,North,Delhi,Bakery,Cookies,1154,6,0.1,-37.99,Card,Yes,3
20232,10-06-2024,CUST2231,John Smith,South,Chennai,Vegetables,Spinach,1402,1,0.17,222.84,Wallet,Yes,4
20233,10-06-2024,CUST2232,Lucas Green,South,Chennai,Bakery,Bread,651,16,0.02,134.35,Cash,Yes,4
20234,10-06-2024,CUST2233,Charlotte Adams,South,Hyderabad,Snacks,Popcorn,477,19,0.17,114.27,Card,Yes,4
20235,10-06-2024,CUST2234,Charlotte Adams,North,Lucknow,Bakery,Donuts,510,16,0.1,-6.53,Wallet,Yes,5
20236,10-06-2024,CUST2235,Mia Walker,North,Delhi,Beverages,Tea,1949,20,0.02,261.81,Card,Yes,3
20237,10-06-2024,CUST2236,Amelia Scott,North,Delhi,Vegetables,Carrots,515,4,0.1,128.22,Wallet,No,5
20238,10-06-2024,CUST2237,Amelia Scott,East,Kolkata,Fruits,Oranges,1199,19,0.16,133.65,Cash,No,5
20239,10-06-2024,CUST2238,Lucas Green,South,Bengaluru,Fruits,Grapes,959,15,0.13,114.77,Wallet,Yes,4
20240,10-06-2024,CUST2239,Olivia Martinez,West,Mumbai,Vegetables,Carrots,402,1,0.08,39.29,UPI,Yes,5
20241,11-06-2024,CUST2240,Daniel Wilson,West,Pune,Bakery,Cookies,1072,10,0.06,13.25,UPI,No,2
20242,11-06-2024,CUST2241,Sophia Johnson,South,Bengaluru,Vegetables,Spinach,840,5,0.07,204.83,Card,Yes,1
20243,11-06-2024,CUST2242,Liam Harris,North,Chandigarh,Beverages,Soft Drink,484,8,0.01,94.9,Card,Yes,2
20244,11-06-2024,CUST2243,Emma Davis,North,Delhi,Bakery,Cake,552,9,0.15,-23.93,Card,No,5
20245,11-06-2024,CUST2244,Olivia Martinez,North,Lucknow,Beverages,Juice,1568,3,0.12,-38.39,Wallet,No,5
20246,11-06-2024,CUST2245,Amelia Scott,North,Delhi,Bakery,Bread,107,6,0.03,12.95,UPI,Yes,2
20247,11-06-2024,CUST2246,Charlotte Adams,North,Lucknow,Bakery,Bread,532,9,0.11,83.02,Wallet,No,4
20248,11-06-2024,CUST2247,Ava Clark,North,Lucknow,Beverages,Soft Drink,1315,11,0.13,250.54,UPI,No,1
20249,11-06-2024,CUST2248,Ethan Hall,West,Ahmedabad,Dairy,Yogurt,435,3,0.16,87.37,Wallet,Yes,1
20250,11-06-2024,CUST2249,John Smith,North,Delhi,Vegetables,Spinach,692,14,0.17,127.47,UPI,No,2
20251,11-06-2024,CUST2250,Olivia Martinez,North,Lucknow,Dairy,Paneer,306,11,0.06,22.74,Wallet,No,5
20252,11-06-2024,CUST2251,Charlotte Adams,South,Chennai,Beverages,Coffee,1439,2,0.13,52.39,Card,No,5
20253,11-06-2024,CUST2252,Mia Walker,South,Hyderabad,Snacks,Chocolate,1540,10,0.08,-52.59,Cash,No,2
20254,11-06-2024,CUST2253,James White,North,Chandigarh,Bakery,Bread,470,11,0.01,69.07,Wallet,No,5
20255,11-06-2024,CUST2254,Alice Brown,West,Mumbai,Dairy,Butter,1437,19,0.07,59.77,Card,Yes,5
20256,11-06-2024,CUST2255,Mason Lewis,South,Chennai,Vegetables,Spinach,1000,16,0.12,173.5,Wallet,Yes,4
20257,11-06-2024,CUST2256,James White,South,Bengaluru,Dairy,Paneer,693,1,0.07,48.18,Card,No,2
20258,11-06-2024,CUST2257,Ava Clark,South,Chennai,Vegetables,Potatoes,141,5,0.12,10.58,Cash,No,4
20259,11-06-2024,CUST2258,Ava Clark,South,Bengaluru,Fruits,Grapes,936,10,0.16,4.28,Card,No,4
20260,11-06-2024,CUST2259,Alice Brown,North,Delhi,Snacks,Chocolate,713,11,0.05,121.23,Wallet,No,5
20261,11-06-2024,CUST2260,Ava Clark,North,Chandigarh,Bakery,Donuts,211,17,0.14,48.64,Wallet,No,4
20262,11-06-2024,CUST2261,John Smith,East,Bhubaneswar,Bakery,Cake,1935,18,0.14,-23.63,UPI,Yes,1
20263,11-06-2024,CUST2262,Isabella Taylor,East,Patna,Bakery,Cookies,1819,1,0.14,155.96,Card,Yes,5
20264,11-06-2024,CUST2263,Amelia Scott,South,Chennai,Beverages,Water,1564,1,0.19,208.31,UPI,No,4
20265,12-06-2024,CUST2264,Lucas Green,East,Patna,Bakery,Donuts,64,11,0.17,-0.43,Card,Yes,2
20266,12-06-2024,CUST2265,Charlotte Adams,West,Mumbai,Beverages,Tea,1118,14,0.2,90.78,Wallet,No,3
20267,12-06-2024,CUST2266,Mason Lewis,South,Bengaluru,Snacks,Popcorn,534,19,0.17,18.24,Wallet,No,4
20268,12-06-2024,CUST2267,Alice Brown,North,Delhi,Vegetables,Carrots,236,11,0.19,9.17,Cash,Yes,3
20269,12-06-2024,CUST2268,Benjamin Evans,South,Hyderabad,Beverages,Tea,1599,12,0.01,369.51,Card,No,5
20270,12-06-2024,CUST2269,Isabella Taylor,South,Bengaluru,Dairy,Milk,1383,17,0.13,-68.35,Cash,No,5
20271,12-06-2024,CUST2270,Lucas Green,East,Bhubaneswar,Snacks,Popcorn,1840,19,0.15,363.16,Card,Yes,3
20272,12-06-2024,CUST2271,Ava Clark,South,Hyderabad,Fruits,Mangoes,1863,17,0.11,396.77,Cash,Yes,3
20273,12-06-2024,CUST2272,Sophia Johnson,West,Ahmedabad,Beverages,Coffee,952,16,0.06,23.59,Wallet,No,2
20274,12-06-2024,CUST2273,David Kim,East,Kolkata,Beverages,Coffee,1194,20,0.19,83.16,UPI,No,2
20275,12-06-2024,CUST2274,Mia Walker,North,Chandigarh,Vegetables,Tomatoes,572,1,0.11,121.23,Card,Yes,4
20276,12-06-2024,CUST2275,John Smith,East,Bhubaneswar,Beverages,Coffee,1482,19,0.1,85.4,UPI,No,4
20277,12-06-2024,CUST2276,Lucas Green,North,Lucknow,Fruits,Apples,1387,6,0.01,-46.52,Wallet,No,3
20278,12-06-2024,CUST2277,Ava Clark,East,Kolkata,Vegetables,Tomatoes,1561,6,0.11,279.88,UPI,No,4
20279,12-06-2024,CUST2278,Ava Clark,West,Mumbai,Bakery,Bread,1600,1,0.05,371.44,Cash,Yes,3
20280,12-06-2024,CUST2279,John Smith,West,Ahmedabad,Snacks,Nuts,1196,4,0.09,17.23,Card,No,3
20281,12-06-2024,CUST2280,Olivia Martinez,South,Chennai,Beverages,Tea,1692,12,0.13,408.22,UPI,Yes,2
20282,12-06-2024,CUST2281,James White,East,Patna,Bakery,Donuts,1212,9,0.2,147.52,Wallet,Yes,5
20283,12-06-2024,CUST2282,Amelia Scott,North,Delhi,Beverages,Soft Drink,384,13,0.08,32.86,Cash,Yes,5
20284,12-06-2024,CUST2283,Emma Davis,North,Lucknow,Snacks,Biscuits,1807,12,0.12,47.55,Wallet,Yes,5
20285,12-06-2024,CUST2284,Ethan Hall,South,Hyderabad,Vegetables,Onions,825,7,0.08,50.63,UPI,No,4
20286,12-06-2024,CUST2285,Charlotte Adams,West,Ahmedabad,Dairy,Milk,780,2,0.13,46.07,Cash,Yes,5
20287,12-06-2024,CUST2286,Mia Walker,West,Ahmedabad,Beverages,Tea,1877,3,0.2,-33.21,Cash,Yes,4
20288,12-06-2024,CUST2287,Ava Clark,West,Pune,Fruits,Oranges,1445,11,0.07,329.87,Card,Yes,4
20289,13-06-2024,CUST2288,Isabella Taylor,South,Bengaluru,Vegetables,Tomatoes,366,1,0.06,78.92,Card,No,5
20290,13-06-2024,CUST2289,Benjamin Evans,South,Bengaluru,Dairy,Cheese,840,16,0.04,52.61,Card,Yes,4
20291,13-06-2024,CUST2290,Mason Lewis,South,Bengaluru,Bakery,Cake,1214,17,0.1,30.09,Wallet,Yes,5
20292,13-06-2024,CUST2291,Daniel Wilson,South,Bengaluru,Fruits,Oranges,1870,13,0.15,220.7,Wallet,Yes,5
20293,13-06-2024,CUST2292,Emma Davis,West,Ahmedabad,Snacks,Popcorn,335,4,0.14,35.96,Cash,No,3
20294,13-06-2024,CUST2293,Ethan Hall,West,Pune,Vegetables,Spinach,920,8,0.15,100.25,Card,Yes,5
20295,13-06-2024,CUST2294,James White,South,Chennai,Snacks,Chocolate,985,20,0.17,193.01,UPI,No,5
20296,13-06-2024,CUST2295,Isabella Taylor,North,Lucknow,Bakery,Cake,810,8,0.09,-25.12,Wallet,Yes,4
20297,13-06-2024,CUST2296,Lucas Green,North,Lucknow,Vegetables,Potatoes,526,5,0.16,-9.37,UPI,Yes,3
20298,13-06-2024,CUST2297,Alice Brown,East,Patna,Bakery,Bread,1095,8,0.09,86.05,Cash,Yes,5
20299,13-06-2024,CUST2298,Benjamin Evans,South,Chennai,Beverages,Soft Drink,322,20,0.07,67.18,Cash,No,4
20300,13-06-2024,CUST2299,Olivia Martinez,North,Delhi,Bakery,Bread,1757,1,0.05,197.47,Cash,No,5
20301,13-06-2024,CUST2300,Olivia Martinez,North,Chandigarh,Bakery,Bread,892,13,0.17,222.41,Card,Yes,5
20302,13-06-2024,CUST2301,Isabella Taylor,North,Delhi,Bakery,Donuts,1237,8,0.18,-31.33,Card,No,4
20303,13-06-2024,CUST2302,John Smith,South,Bengaluru,Bakery,Bread,342,16,0.11,10.01,Wallet,No,4
20304,13-06-2024,CUST2303,Lucas Green,West,Pune,Bakery,Cake,1750,9,0.19,201.98,Card,Yes,4
20305,13-06-2024,CUST2304,Olivia Martinez,South,Bengaluru,Dairy,Milk,1103,11,0,77.48,Wallet,No,3
20306,13-06-2024,CUST2305,Olivia Martinez,East,Patna,Dairy,Butter,1971,20,0.09,342.09,UPI,No,1
20307,13-06-2024,CUST2306,Benjamin Evans,North,Lucknow,Bakery,Pastry,1745,19,0.01,253.54,Cash,Yes,4
20308,13-06-2024,CUST2307,Sophia Johnson,North,Chandigarh,Snacks,Biscuits,293,1,0.1,16.31,UPI,No,5
20309,13-06-2024,CUST2308,Ava Clark,West,Pune,Fruits,Bananas,484,3,0.1,57.13,UPI,Yes,3
20310,13-06-2024,CUST2309,Michael Lee,North,Delhi,Fruits,Oranges,1294,11,0.14,220.68,Card,Yes,5
20311,13-06-2024,CUST2310,Isabella Taylor,South,Bengaluru,Vegetables,Potatoes,1347,16,0.06,-28.21,Cash,No,4
20312,13-06-2024,CUST2311,Mia Walker,South,Hyderabad,Bakery,Donuts,58,16,0.18,3.29,Card,No,5
20313,14-06-2024,CUST2312,James White,South,Bengaluru,Beverages,Soft Drink,724,6,0.15,-5.28,UPI,Yes,5
20314,14-06-2024,CUST2313,Sophia Johnson,North,Chandigarh,Bakery,Cookies,874,8,0.03,147.81,UPI,No,1
20315,14-06-2024,CUST2314,Liam Harris,South,Hyderabad,Bakery,Donuts,1243,6,0.13,-38.84,Card,Yes,3
20316,14-06-2024,CUST2315,James White,East,Bhubaneswar,Vegetables,Carrots,751,14,0.01,65.61,Card,No,4
20317,14-06-2024,CUST2316,Noah Young,East,Patna,Fruits,Oranges,1680,3,0.11,37.06,Card,No,4
20318,14-06-2024,CUST2317,John Smith,South,Bengaluru,Vegetables,Onions,570,14,0.15,92.6,Card,No,5
20319,14-06-2024,CUST2318,Mia Walker,East,Patna,Bakery,Cake,1748,6,0.04,332.49,Cash,Yes,5
20320,14-06-2024,CUST2319,Amelia Scott,West,Pune,Fruits,Grapes,767,5,0.04,46.05,Wallet,Yes,5
20321,14-06-2024,CUST2320,Sophia Johnson,North,Chandigarh,Vegetables,Potatoes,1596,9,0.09,281.49,Cash,Yes,4
20322,14-06-2024,CUST2321,John Smith,East,Bhubaneswar,Fruits,Oranges,1219,2,0.06,-14.23,Card,No,3
20323,14-06-2024,CUST2322,Mia Walker,East,Kolkata,Vegetables,Carrots,233,4,0.18,-7.97,Wallet,Yes,4
20324,14-06-2024,CUST2323,Michael Lee,South,Chennai,Fruits,Apples,1814,5,0.11,11.33,UPI,No,5
20325,14-06-2024,CUST2324,James White,North,Chandigarh,Bakery,Donuts,1905,8,0.17,51.13,Cash,No,1
20326,14-06-2024,CUST2325,David Kim,East,Bhubaneswar,Bakery,Cookies,1688,1,0.13,263.34,Wallet,No,3
20327,14-06-2024,CUST2326,Michael Lee,West,Mumbai,Dairy,Butter,185,18,0.09,15.8,UPI,No,4
20328,14-06-2024,CUST2327,Michael Lee,East,Bhubaneswar,Snacks,Biscuits,192,15,0.14,35.57,UPI,No,4
20329,14-06-2024,CUST2328,David Kim,North,Chandigarh,Vegetables,Tomatoes,263,4,0.02,33.88,UPI,No,4
20330,14-06-2024,CUST2329,Lucas Green,East,Patna,Vegetables,Potatoes,1436,19,0,56.55,Wallet,No,5
20331,14-06-2024,CUST2330,Sophia Johnson,West,Pune,Beverages,Soft Drink,146,3,0.14,8.71,UPI,No,5
20332,14-06-2024,CUST2331,James White,South,Hyderabad,Bakery,Bread,1177,16,0.16,-36.22,UPI,No,3
20333,14-06-2024,CUST2332,Amelia Scott,West,Ahmedabad,Fruits,Bananas,1104,12,0.13,61.29,Card,No,5
20334,14-06-2024,CUST2333,Ethan Hall,North,Delhi,Fruits,Apples,779,8,0.05,156.03,Wallet,Yes,5
20335,14-06-2024,CUST2334,Mason Lewis,East,Kolkata,Dairy,Yogurt,1099,19,0.05,73.92,Cash,Yes,5
20336,14-06-2024,CUST2335,Amelia Scott,West,Ahmedabad,Beverages,Juice,789,8,0.18,-0.63,Card,No,5
20337,15-06-2024,CUST2336,Michael Lee,South,Bengaluru,Vegetables,Tomatoes,1080,7,0.04,-3.69,Cash,Yes,2
20338,15-06-2024,CUST2337,Ava Clark,North,Lucknow,Beverages,Soft Drink,1587,11,0.16,334.08,Wallet,No,3
20339,15-06-2024,CUST2338,Olivia Martinez,South,Hyderabad,Fruits,Mangoes,856,16,0.01,-28.69,Card,No,4
20340,15-06-2024,CUST2339,Lucas Green,West,Ahmedabad,Bakery,Cookies,1463,17,0.16,211.69,Wallet,No,5
20341,15-06-2024,CUST2340,Mia Walker,South,Bengaluru,Dairy,Butter,1385,11,0.13,56.19,Card,Yes,4
20342,15-06-2024,CUST2341,Benjamin Evans,West,Mumbai,Dairy,Cheese,617,1,0.18,133.85,Wallet,No,4
20343,15-06-2024,CUST2342,Ethan Hall,West,Ahmedabad,Snacks,Biscuits,1001,5,0.12,138.65,Cash,No,5
20344,15-06-2024,CUST2343,Ava Clark,West,Ahmedabad,Vegetables,Onions,1422,18,0.1,265.52,Cash,Yes,4
20345,15-06-2024,CUST2344,David Kim,North,Lucknow,Fruits,Apples,217,13,0.13,24.82,Cash,No,5
20346,15-06-2024,CUST2345,Alice Brown,West,Pune,Bakery,Donuts,111,10,0.16,15.72,UPI,Yes,4
20347,15-06-2024,CUST2346,Alice Brown,West,Mumbai,Snacks,Chocolate,375,16,0.17,14.84,Card,No,4
20348,15-06-2024,CUST2347,Mason Lewis,West,Pune,Snacks,Biscuits,1259,1,0.08,-29.43,UPI,Yes,5
20349,15-06-2024,CUST2348,Mia Walker,West,Ahmedabad,Vegetables,Tomatoes,1645,10,0.11,47.09,Wallet,No,5
20350,15-06-2024,CUST2349,Liam Harris,North,Chandigarh,Snacks,Biscuits,1927,6,0.12,204.24,UPI,No,4
20351,15-06-2024,CUST2350,Benjamin Evans,East,Kolkata,Fruits,Bananas,738,1,0.05,28.42,Cash,No,4
20352,15-06-2024,CUST2351,Michael Lee,East,Bhubaneswar,Beverages,Coffee,1573,17,0.02,252.43,Cash,No,2
20353,15-06-2024,CUST2352,Amelia Scott,North,Delhi,Vegetables,Spinach,1119,4,0.15,108.98,Cash,Yes,4
20354,15-06-2024,CUST2353,Olivia Martinez,North,Delhi,Bakery,Cake,562,12,0.09,-21.64,Card,Yes,5
20355,15-06-2024,CUST2354,Amelia Scott,South,Chennai,Fruits,Bananas,642,12,0.01,-3.5,UPI,No,5
20356,15-06-2024,CUST2355,Noah Young,East,Bhubaneswar,Bakery,Bread,640,19,0.09,115.53,UPI,Yes,4
20357,15-06-2024,CUST2356,Noah Young,West,Pune,Snacks,Chips,1763,9,0.19,16.6,Cash,No,5
20358,15-06-2024,CUST2357,Lucas Green,North,Delhi,Fruits,Grapes,1667,4,0,177.01,Wallet,Yes,4
20359,15-06-2024,CUST2358,Charlotte Adams,East,Patna,Beverages,Water,365,19,0.17,18.18,Card,Yes,2
20360,15-06-2024,CUST2359,James White,West,Mumbai,Beverages,Soft Drink,1701,1,0.03,69.03,Cash,Yes,4
20361,16-06-2024,CUST2360,Benjamin Evans,West,Pune,Vegetables,Carrots,144,13,0.07,19.83,UPI,No,5
20362,16-06-2024,CUST2361,Daniel Wilson,South,Chennai,Snacks,Nuts,1797,19,0.08,243.63,UPI,No,4
20363,16-06-2024,CUST2362,Ethan Hall,West,Ahmedabad,Vegetables,Onions,811,1,0.02,131.26,UPI,No,4
20364,16-06-2024,CUST2363,Mason Lewis,North,Lucknow,Dairy,Yogurt,295,15,0.09,25.9,Wallet,Yes,4
20365,16-06-2024,CUST2364,Ava Clark,West,Ahmedabad,Beverages,Soft Drink,1753,16,0,117.53,Card,No,2
20366,16-06-2024,CUST2365,Lucas Green,South,Bengaluru,Bakery,Cookies,1907,5,0.17,87.32,Wallet,Yes,5
20367,16-06-2024,CUST2366,Olivia Martinez,North,Chandigarh,Beverages,Coffee,1944,7,0.12,-80.07,UPI,No,1
20368,16-06-2024,CUST2367,Isabella Taylor,South,Chennai,Dairy,Milk,1385,16,0.02,172.66,Wallet,No,2
20369,16-06-2024,CUST2368,Lucas Green,East,Kolkata,Beverages,Tea,1190,18,0,103.26,Card,Yes,5
20370,16-06-2024,CUST2369,Alice Brown,East,Bhubaneswar,Beverages,Juice,528,4,0.11,74.21,UPI,Yes,5
20371,16-06-2024,CUST2370,David Kim,North,Chandigarh,Dairy,Paneer,68,14,0.17,1.19,Cash,No,5
20372,16-06-2024,CUST2371,Charlotte Adams,West,Pune,Beverages,Coffee,1804,19,0.01,317.61,UPI,No,5
20373,16-06-2024,CUST2372,Daniel Wilson,South,Hyderabad,Dairy,Butter,381,17,0.19,78.81,Cash,No,5
20374,16-06-2024,CUST2373,Liam Harris,West,Ahmedabad,Vegetables,Spinach,1713,15,0.1,19.78,Cash,Yes,4
20375,16-06-2024,CUST2374,Benjamin Evans,North,Delhi,Bakery,Cookies,90,8,0.14,-0.85,Card,Yes,5
20376,16-06-2024,CUST2375,Mason Lewis,East,Kolkata,Beverages,Soft Drink,864,15,0.18,32.9,Wallet,No,5
20377,16-06-2024,CUST2376,Michael Lee,West,Ahmedabad,Snacks,Chocolate,295,7,0.09,-12.43,Cash,Yes,3
20378,16-06-2024,CUST2377,Mason Lewis,West,Ahmedabad,Vegetables,Onions,570,18,0.04,80.25,Cash,Yes,5
20379,16-06-2024,CUST2378,Isabella Taylor,West,Pune,Bakery,Donuts,1797,15,0.08,-73.09,Wallet,No,3
20380,16-06-2024,CUST2379,Benjamin Evans,South,Chennai,Fruits,Bananas,1579,1,0.06,-65,Wallet,No,5
20381,16-06-2024,CUST2380,David Kim,East,Kolkata,Fruits,Bananas,1049,5,0.06,-34.63,Wallet,No,5
20382,16-06-2024,CUST2381,Benjamin Evans,North,Delhi,Beverages,Coffee,817,6,0.04,115.14,UPI,Yes,4
20383,16-06-2024,CUST2382,Mia Walker,South,Bengaluru,Bakery,Donuts,933,15,0.05,2.1,Card,Yes,4
20384,16-06-2024,CUST2383,Ava Clark,North,Chandigarh,Dairy,Yogurt,1086,9,0.05,-3.84,Cash,Yes,2
20385,17-06-2024,CUST2384,David Kim,South,Hyderabad,Vegetables,Spinach,822,5,0.08,-12.2,UPI,Yes,3
20386,17-06-2024,CUST2385,James White,South,Chennai,Beverages,Coffee,1065,9,0.17,-2.09,Cash,Yes,3
20387,17-06-2024,CUST2386,Michael Lee,East,Patna,Vegetables,Onions,1456,9,0.19,330.23,Cash,Yes,5
20388,17-06-2024,CUST2387,Isabella Taylor,East,Bhubaneswar,Fruits,Grapes,1901,1,0.18,-92.17,Card,Yes,5
20389,17-06-2024,CUST2388,Amelia Scott,West,Mumbai,Snacks,Biscuits,474,7,0.12,55,Wallet,Yes,3
20390,17-06-2024,CUST2389,Olivia Martinez,East,Bhubaneswar,Dairy,Paneer,74,5,0.19,18.38,Cash,Yes,3
20391,17-06-2024,CUST2390,Benjamin Evans,North,Delhi,Fruits,Bananas,418,6,0.1,89.66,Card,No,1
20392,17-06-2024,CUST2391,Ava Clark,North,Chandigarh,Bakery,Bread,552,5,0,0.44,Wallet,No,4
20393,17-06-2024,CUST2392,Benjamin Evans,North,Delhi,Fruits,Oranges,1270,15,0.06,262.64,Card,No,5
20394,17-06-2024,CUST2393,Amelia Scott,West,Pune,Beverages,Coffee,1946,7,0.12,353.57,Card,No,3
20395,17-06-2024,CUST2394,John Smith,West,Mumbai,Bakery,Cookies,597,2,0.1,4.46,Card,Yes,5
20396,17-06-2024,CUST2395,Ava Clark,South,Chennai,Fruits,Oranges,384,4,0.14,36.29,Wallet,No,2
20397,17-06-2024,CUST2396,Mia Walker,North,Chandigarh,Snacks,Popcorn,1559,16,0.09,250.97,UPI,Yes,2
20398,17-06-2024,CUST2397,Liam Harris,West,Pune,Vegetables,Carrots,1233,6,0.1,167.31,Cash,No,4
20399,17-06-2024,CUST2398,Amelia Scott,West,Pune,Beverages,Coffee,803,11,0.16,153.23,UPI,No,3
20400,17-06-2024,CUST2399,Amelia Scott,West,Mumbai,Bakery,Pastry,1264,16,0.18,134.98,Card,No,3
20401,17-06-2024,CUST2400,Daniel Wilson,South,Bengaluru,Vegetables,Spinach,1415,1,0.01,23.98,Cash,No,5
20402,17-06-2024,CUST2401,Ava Clark,East,Patna,Bakery,Donuts,966,1,0.13,54.37,Wallet,No,2
20403,17-06-2024,CUST2402,Michael Lee,South,Chennai,Beverages,Tea,510,10,0.11,4.78,Cash,No,4
20404,17-06-2024,CUST2403,Daniel Wilson,North,Chandigarh,Snacks,Nuts,508,6,0.18,8.47,Wallet,Yes,3
20405,17-06-2024,CUST2404,Daniel Wilson,South,Bengaluru,Vegetables,Tomatoes,532,13,0.11,131.24,Card,No,5
20406,17-06-2024,CUST2405,Michael Lee,East,Bhubaneswar,Vegetables,Spinach,183,12,0.08,25.2,Wallet,Yes,2
20407,17-06-2024,CUST2406,James White,West,Ahmedabad,Bakery,Cake,268,8,0.17,39,Card,Yes,5
20408,17-06-2024,CUST2407,Charlotte Adams,North,Lucknow,Fruits,Oranges,66,3,0.19,11.82,Wallet,Yes,5
20409,18-06-2024,CUST2408,Benjamin Evans,North,Chandigarh,Bakery,Donuts,178,4,0.17,1.74,Wallet,Yes,2
20410,18-06-2024,CUST2409,Sophia Johnson,West,Mumbai,Fruits,Apples,1557,5,0.09,-20.8,Cash,Yes,5
20411,18-06-2024,CUST2410,John Smith,North,Lucknow,Bakery,Bread,1169,10,0.14,17.34,UPI,Yes,5
20412,18-06-2024,CUST2411,Isabella Taylor,East,Patna,Snacks,Popcorn,502,11,0.09,-3.28,Card,No,1
20413,18-06-2024,CUST2412,James White,West,Mumbai,Dairy,Paneer,1811,11,0.13,240.12,Wallet,Yes,1
20414,18-06-2024,CUST2413,Noah Young,North,Chandigarh,Beverages,Water,1435,8,0.08,-53.75,Cash,Yes,4
20415,18-06-2024,CUST2414,Ava Clark,South,Hyderabad,Bakery,Donuts,375,8,0.14,35.53,UPI,Yes,4
20416,18-06-2024,CUST2415,James White,West,Mumbai,Beverages,Water,814,1,0.09,50,Card,No,4
20417,18-06-2024,CUST2416,Olivia Martinez,West,Mumbai,Beverages,Tea,639,15,0.04,44.93,UPI,No,5
20418,18-06-2024,CUST2417,Emma Davis,West,Ahmedabad,Vegetables,Tomatoes,1891,14,0.1,173.15,UPI,No,5
20419,18-06-2024,CUST2418,Benjamin Evans,South,Chennai,Fruits,Grapes,602,7,0.08,90.48,Wallet,Yes,4
20420,18-06-2024,CUST2419,Noah Young,East,Bhubaneswar,Beverages,Coffee,1351,8,0.03,215.84,Wallet,No,3
20421,18-06-2024,CUST2420,John Smith,East,Patna,Fruits,Bananas,289,9,0.2,30.87,Card,No,3
20422,18-06-2024,CUST2421,Mason Lewis,North,Delhi,Vegetables,Onions,1959,19,0.04,342.72,Card,No,3
20423,18-06-2024,CUST2422,Daniel Wilson,South,Hyderabad,Dairy,Yogurt,131,8,0.09,5.11,UPI,Yes,5
20424,18-06-2024,CUST2423,Sophia Johnson,North,Delhi,Dairy,Paneer,1928,2,0.09,164.55,Wallet,Yes,4
20425,18-06-2024,CUST2424,John Smith,North,Delhi,Fruits,Grapes,1119,6,0.16,210.24,Card,No,5
20426,18-06-2024,CUST2425,Ava Clark,South,Bengaluru,Dairy,Butter,676,3,0.06,-26.68,UPI,No,4
20427,18-06-2024,CUST2426,Benjamin Evans,North,Lucknow,Beverages,Water,990,17,0.12,80.69,Cash,Yes,4
20428,18-06-2024,CUST2427,James White,West,Pune,Snacks,Popcorn,84,12,0.16,3.33,Card,Yes,2
20429,18-06-2024,CUST2428,Olivia Martinez,North,Chandigarh,Beverages,Coffee,1494,4,0.09,190.43,Wallet,No,5
20430,18-06-2024,CUST2429,Sophia Johnson,North,Chandigarh,Vegetables,Carrots,33,18,0.12,4.81,Cash,Yes,5
20431,18-06-2024,CUST2430,Amelia Scott,South,Hyderabad,Fruits,Mangoes,1873,3,0.06,360.4,Cash,No,5
20432,18-06-2024,CUST2431,Daniel Wilson,West,Mumbai,Fruits,Apples,1457,7,0.14,-39.86,Wallet,Yes,3
20433,19-06-2024,CUST2432,Liam Harris,North,Chandigarh,Bakery,Pastry,826,1,0,30.23,UPI,No,4
20434,19-06-2024,CUST2433,Mia Walker,West,Mumbai,Bakery,Donuts,807,10,0.13,3.83,Cash,Yes,5
20435,19-06-2024,CUST2434,Olivia Martinez,South,Bengaluru,Vegetables,Potatoes,751,5,0.06,-33.6,UPI,No,5
20436,19-06-2024,CUST2435,James White,South,Chennai,Vegetables,Potatoes,1064,15,0.02,160.82,Wallet,Yes,3
20437,19-06-2024,CUST2436,David Kim,East,Bhubaneswar,Fruits,Oranges,1344,12,0,210.69,UPI,Yes,5
20438,19-06-2024,CUST2437,James White,West,Pune,Dairy,Paneer,1919,16,0.13,-14.73,Cash,No,3
20439,19-06-2024,CUST2438,Lucas Green,South,Hyderabad,Vegetables,Potatoes,415,13,0.09,-16.14,Cash,Yes,3
